"data_source","signal","time_type","geo_type","min_time","max_time","num_locations","min_value","max_value","mean_value","stdev_value","last_update","max_issue","min_lag","max_lag"
"fb-survey","smoothed_want_info_relationships","day","state",2021-05-20,2022-06-27,51,0.8926982,27.3026316,7.8199399,2.1595986,1656687630,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_access","day","county",2021-05-20,2022-06-27,356,0.1213443,13.1067961,2.6742348,1.4370989,1656687589,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_access","day","hrr",2021-05-20,2022-06-27,289,0.1086957,13.0630631,2.461385,1.2964917,1656687603,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_access","day","msa",2021-05-20,2022-06-27,215,0.1315421,11.1803925,2.5094123,1.2651923,1656687617,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_access","day","nation",2021-05-20,2022-06-27,1,1.7041046,3.0132756,2.3084436,0.2797888,1656687624,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_access","day","state",2021-05-20,2022-06-27,51,0.1213443,8.3333333,2.2100145,0.8222626,1656687630,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_types","day","county",2021-05-20,2022-06-27,356,0.3482784,27.3722628,8.8619108,2.9045194,1656687589,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_types","day","hrr",2021-05-20,2022-06-27,289,0.3448276,24.8717949,8.4001973,2.7081752,1656687603,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_types","day","msa",2021-05-20,2022-06-27,215,0.4226636,27.3722628,8.511743,2.5832821,1656687617,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_types","day","nation",2021-05-20,2022-06-27,1,7.0718471,10.181294,8.2733057,0.6946592,1656687624,2022-07-01,1,110
"fb-survey","smoothed_want_info_vaccine_types","day","state",2021-05-20,2022-06-27,51,0.3482784,21.3375796,7.9299987,1.8871232,1656687630,2022-07-01,1,110
"fb-survey","smoothed_wanted_test_14d","day","county",2020-09-08,2021-08-08,742,0.1587571,27.7711854,6.750555,3.662441,1628859289,2021-08-13,0,92
"fb-survey","smoothed_wanted_test_14d","day","hrr",2020-09-08,2021-08-08,306,0.1355014,25.9116022,6.3696797,3.4171997,1628859354,2021-08-13,5,92
"fb-survey","smoothed_wanted_test_14d","day","msa",2020-09-08,2021-08-08,360,0.1587571,26.028836,6.509094,3.3718532,1628859399,2021-08-13,5,92
"fb-survey","smoothed_wanted_test_14d","day","nation",2020-09-08,2021-08-08,1,1.5925926,11.4454568,5.665675,3.1281808,1628859422,2021-08-13,5,98
"fb-survey","smoothed_wanted_test_14d","day","state",2020-09-08,2021-08-08,51,0.1960829,20.4545455,5.8825659,3.3210919,1628859433,2021-08-13,5,92
"fb-survey","smoothed_wanxious_5d","day","county",2020-09-08,2021-03-15,749,2.3815166,46.1779215,17.9220204,3.9846759,1616241085,2021-03-20,0,92
"fb-survey","smoothed_wanxious_5d","day","hrr",2020-09-08,2021-03-11,306,4.8688566,38.6947403,17.6545456,3.2077811,1616007479,2021-03-17,1,92
"fb-survey","smoothed_wanxious_5d","day","msa",2020-09-08,2021-03-14,359,2.3815166,46.1779215,18.0969898,3.8223706,1616154702,2021-03-19,1,92
"fb-survey","smoothed_wanxious_5d","day","nation",2020-09-08,2021-03-18,1,12.9816404,21.9088118,17.4219291,1.3808144,1616500418,2021-03-23,5,98
"fb-survey","smoothed_wanxious_5d","day","state",2020-09-08,2021-03-15,51,5.8091487,34.5757152,17.8855685,2.4401673,1616241132,2021-03-20,5,92
"fb-survey","smoothed_wanxious_7d","day","county",2021-03-02,2022-06-25,616,0.4762684,47.6759489,14.5779204,3.9993547,1656687589,2022-07-01,1,63
"fb-survey","smoothed_wanxious_7d","day","hrr",2021-03-02,2022-06-25,306,1.4349892,40.9946915,14.7408662,3.8571784,1656687603,2022-07-01,4,63
"fb-survey","smoothed_wanxious_7d","day","msa",2021-03-02,2022-06-25,332,2.071029,47.6759489,14.9048005,3.9717906,1656687617,2022-07-01,4,63
"fb-survey","smoothed_wanxious_7d","day","nation",2021-03-02,2022-06-25,1,11.7847227,17.4077704,14.5648232,1.2875621,1656687624,2022-07-01,4,63
"fb-survey","smoothed_wanxious_7d","day","state",2021-03-02,2022-06-25,51,4.3356799,28.4227721,14.8137042,2.6473626,1656687630,2022-07-01,4,63
"fb-survey","smoothed_wappointment_not_vaccinated","day","county",2021-05-20,2022-06-25,99,0.1463001,18.3025693,3.3044627,2.0078133,1656687589,2022-07-01,1,88
"fb-survey","smoothed_wappointment_not_vaccinated","day","hrr",2021-05-21,2022-06-25,176,0.1872659,22.6828561,3.4451905,2.282726,1656687603,2022-07-01,4,87
"fb-survey","smoothed_wappointment_not_vaccinated","day","msa",2021-05-21,2022-06-25,99,0.2074616,19.5907273,3.8615952,2.3231991,1656687617,2022-07-01,4,87
"fb-survey","smoothed_wappointment_not_vaccinated","day","nation",2021-05-20,2022-06-25,1,1.2390986,5.6135152,2.9497879,1.0377495,1656687624,2022-07-01,4,88
"fb-survey","smoothed_wappointment_not_vaccinated","day","state",2021-05-20,2022-06-25,49,0.1369863,15.0843687,2.9862362,1.7158751,1656687630,2022-07-01,4,88
"fb-survey","smoothed_wappointment_or_accept_covid_vaccine","day","county",2021-05-20,2022-06-25,97,2.5151232,54.816366,18.5840244,7.2142166,1656687589,2022-07-01,1,63
"fb-survey","smoothed_wappointment_or_accept_covid_vaccine","day","hrr",2021-05-21,2022-06-25,177,1.4831004,58.2605508,18.8135095,7.1750094,1656687603,2022-07-01,4,63
"fb-survey","smoothed_wappointment_or_accept_covid_vaccine","day","msa",2021-05-20,2022-06-25,97,2.249612,50.3403144,20.9346917,7.262716,1656687617,2022-07-01,4,63
"fb-survey","smoothed_wappointment_or_accept_covid_vaccine","day","nation",2021-05-20,2022-06-25,1,11.61083,27.6815081,17.9534949,4.0276606,1656687624,2022-07-01,4,63
"fb-survey","smoothed_wappointment_or_accept_covid_vaccine","day","state",2021-05-20,2022-06-25,49,2.4945603,44.8468572,17.0609076,5.6847889,1656687630,2022-07-01,4,63
"fb-survey","smoothed_wbelief_children_immune","day","county",2021-05-20,2022-02-18,362,0.2258204,27.0363075,5.4398785,2.7623315,1645624311,2022-02-23,1,110
"fb-survey","smoothed_wbelief_children_immune","day","hrr",2021-05-20,2022-02-15,291,0.1340483,24.6830424,5.5339095,2.6075082,1645365184,2022-02-20,5,110
"fb-survey","smoothed_wbelief_children_immune","day","msa",2021-05-20,2022-02-17,216,0.1502682,21.9860443,5.314743,2.57829,1645538086,2022-02-22,5,110
"fb-survey","smoothed_wbelief_children_immune","day","nation",2021-05-20,2022-02-19,1,3.6547655,7.1996498,5.4915637,1.1576265,1645710826,2022-02-24,5,110
"fb-survey","smoothed_wbelief_children_immune","day","state",2021-05-20,2022-02-18,51,0.4032261,16.4415118,5.2021075,1.7849768,1645624445,2022-02-23,5,110
"fb-survey","smoothed_wbelief_created_small_group","day","county",2021-05-20,2022-06-25,363,1.1261884,44.1350517,18.5847886,5.7457336,1656687589,2022-07-01,1,110
"fb-survey","smoothed_wbelief_created_small_group","day","hrr",2021-05-20,2022-06-25,291,2.1791481,49.6658764,20.7018716,5.7653306,1656687603,2022-07-01,4,110
"fb-survey","smoothed_wbelief_created_small_group","day","msa",2021-05-20,2022-06-25,216,1.8417328,45.1094669,19.2565711,5.4551725,1656687617,2022-07-01,4,110
"fb-survey","smoothed_wbelief_created_small_group","day","nation",2021-05-20,2022-06-25,1,18.1972295,21.6482732,20.1760762,0.7853077,1656687624,2022-07-01,4,110
"fb-survey","smoothed_wbelief_created_small_group","day","state",2021-05-20,2022-06-25,51,2.2769289,38.9760449,20.491309,4.5290163,1656687630,2022-07-01,4,110
"fb-survey","smoothed_wbelief_distancing_effective","day","county",2021-05-20,2022-06-25,374,40.237913,97.0765258,74.7061376,8.0366755,1656687589,2022-07-01,1,110
"fb-survey","smoothed_wbelief_distancing_effective","day","hrr",2021-05-20,2022-06-25,293,36.7956204,95.5485549,71.5957114,8.268046,1656687604,2022-07-01,4,110
"fb-survey","smoothed_wbelief_distancing_effective","day","msa",2021-05-20,2022-06-25,218,43.2207389,95.0731512,73.2164835,7.356262,1656687617,2022-07-01,4,110
"fb-survey","smoothed_wbelief_distancing_effective","day","nation",2021-05-20,2022-06-25,1,66.953039,79.133767,72.4807735,4.0114967,1656687624,2022-07-01,4,110
"fb-survey","smoothed_wbelief_distancing_effective","day","state",2021-05-20,2022-06-25,51,40.6340136,95.6226749,70.8356149,7.2586795,1656687630,2022-07-01,4,110
"fb-survey","smoothed_wbelief_govt_exploitation","day","county",2021-05-20,2022-06-25,362,2.3990926,56.0812797,25.4544232,7.6251861,1656687590,2022-07-01,1,110
"fb-survey","smoothed_wbelief_govt_exploitation","day","hrr",2021-05-20,2022-06-25,291,4.2666518,61.3346061,28.662491,7.6625689,1656687604,2022-07-01,4,110
"fb-survey","smoothed_wbelief_govt_exploitation","day","msa",2021-05-20,2022-06-25,215,5.1261342,57.0362887,26.9256461,6.8499578,1656687617,2022-07-01,4,110
"fb-survey","smoothed_wbelief_govt_exploitation","day","nation",2021-05-20,2022-06-25,1,23.6398656,31.4692546,27.7445629,2.1349639,1656687624,2022-07-01,4,110
"fb-survey","smoothed_wbelief_govt_exploitation","day","state",2021-05-20,2022-06-25,51,3.6576642,57.9081183,29.0056738,6.3667853,1656687630,2022-07-01,4,110
"fb-survey","smoothed_wbelief_masking_effective","day","county",2021-06-04,2022-06-25,375,37.9697728,98.287219,74.3519459,9.3654516,1656687590,2022-07-01,1,63
"fb-survey","smoothed_wbelief_masking_effective","day","hrr",2021-06-04,2022-06-25,293,29.9196639,97.8090669,70.3286163,9.5773709,1656687604,2022-07-01,4,63
"fb-survey","smoothed_wbelief_masking_effective","day","msa",2021-06-04,2022-06-25,218,36.9088983,96.4375098,72.3571951,8.3077082,1656687617,2022-07-01,4,63
"fb-survey","smoothed_wbelief_masking_effective","day","nation",2021-06-04,2022-06-25,1,65.7299317,78.0630077,71.5702437,3.9130294,1656687624,2022-07-01,4,63
"fb-survey","smoothed_wbelief_masking_effective","day","state",2021-06-04,2022-06-25,51,35.687196,98.287219,69.4110785,8.3052827,1656687630,2022-07-01,4,63
"fb-survey","smoothed_wbelief_vaccinated_mask_unnecessary","day","county",2021-05-20,2022-02-18,361,1.0161473,74.9410335,22.3865487,13.7643702,1645624313,2022-02-23,1,110
"fb-survey","smoothed_wbelief_vaccinated_mask_unnecessary","day","hrr",2021-05-20,2022-02-15,291,1.9367613,71.7683849,23.0760939,13.7893222,1645365186,2022-02-20,5,110
"fb-survey","smoothed_wbelief_vaccinated_mask_unnecessary","day","msa",2021-05-20,2022-02-17,216,1.9098675,76.3223194,22.8825941,13.8883749,1645538087,2022-02-22,5,110
"fb-survey","smoothed_wbelief_vaccinated_mask_unnecessary","day","nation",2021-05-20,2022-02-19,1,9.3465558,47.777377,22.952263,12.8069513,1645710826,2022-02-24,5,110
"fb-survey","smoothed_wbelief_vaccinated_mask_unnecessary","day","state",2021-05-20,2022-02-18,51,4.1180968,67.4333357,24.0527196,14.0986512,1645624446,2022-02-23,5,110
"fb-survey","smoothed_wchild_vaccine_already","day","county",2022-03-23,2022-06-25,42,24.6726523,68.5021019,45.1060508,8.3374234,1656687590,2022-07-01,2,14
"fb-survey","smoothed_wchild_vaccine_already","day","hrr",2022-03-23,2022-06-25,26,21.9067782,74.7167466,46.7814981,9.2558673,1656687604,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_already","day","msa",2022-03-23,2022-06-25,25,26.0729731,77.6941695,50.0291749,9.0366822,1656687617,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_already","day","nation",2022-03-23,2022-06-25,1,42.3794221,45.4747037,43.8430749,0.7487858,1656687624,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_already","day","state",2022-03-23,2022-06-25,37,22.3108462,67.9462816,42.9592904,8.6333649,1656687630,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_def","day","county",2022-03-23,2022-06-25,42,4.6220219,44.4460757,23.3273538,7.3274044,1656687590,2022-07-01,2,14
"fb-survey","smoothed_wchild_vaccine_no_def","day","hrr",2022-03-23,2022-06-25,26,3.7122379,47.7287062,20.4781539,7.5841229,1656687604,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_def","day","msa",2022-03-23,2022-06-25,25,2.7577468,37.1432616,17.7411121,6.6013092,1656687617,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_def","day","nation",2022-03-23,2022-06-25,1,22.2495979,26.2248834,24.0851503,0.8890221,1656687624,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_def","day","state",2022-03-23,2022-06-25,37,6.4655433,48.0541721,25.2026496,7.5225026,1656687630,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_prob","day","county",2022-03-23,2022-06-25,42,1.1150472,27.6050184,11.5570177,3.6142834,1656687590,2022-07-01,2,14
"fb-survey","smoothed_wchild_vaccine_no_prob","day","hrr",2022-03-23,2022-06-25,26,1.1156201,26.9228587,10.7477133,4.1744259,1656687604,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_prob","day","msa",2022-03-23,2022-06-25,25,0.8637941,25.4563602,9.4631768,4.201516,1656687617,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_prob","day","nation",2022-03-23,2022-06-25,1,10.7866208,12.5473091,11.6509302,0.3655171,1656687624,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_no_prob","day","state",2022-03-23,2022-06-25,37,2.7931306,29.8866679,12.0046102,3.6973738,1656687630,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_def","day","county",2022-03-23,2022-06-25,42,2.010981,26.3320645,10.7158792,3.2616592,1656687590,2022-07-01,2,14
"fb-survey","smoothed_wchild_vaccine_yes_def","day","hrr",2022-03-23,2022-06-25,26,2.755208,27.7115107,12.1229521,4.109922,1656687604,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_def","day","msa",2022-03-23,2022-06-25,25,2.2438034,28.1842142,13.22412,3.9555919,1656687617,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_def","day","nation",2022-03-23,2022-06-25,1,9.5554655,11.8790436,10.8883813,0.4944172,1656687624,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_def","day","state",2022-03-23,2022-06-25,37,2.1186163,21.1909033,10.4101784,2.9826273,1656687630,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_prob","day","county",2022-03-23,2022-06-25,42,2.0424379,31.4796574,9.2936985,2.6844099,1656687590,2022-07-01,2,14
"fb-survey","smoothed_wchild_vaccine_yes_prob","day","hrr",2022-03-23,2022-06-25,26,0.691977,20.5647176,9.8696827,3.5168507,1656687604,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_prob","day","msa",2022-03-23,2022-06-25,25,0.4799777,29.4699392,9.5424162,3.4489601,1656687617,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_prob","day","nation",2022-03-23,2022-06-25,1,8.6658626,10.7875198,9.5324634,0.5198739,1656687624,2022-07-01,5,14
"fb-survey","smoothed_wchild_vaccine_yes_prob","day","state",2022-03-23,2022-06-25,37,2.3405869,24.943663,9.4232714,2.6527993,1656687630,2022-07-01,5,14
"fb-survey","smoothed_wcli","day","county",2020-04-06,2022-06-25,1526,0,12.4607029,1.0803173,1.0576451,1656687590,2022-07-01,1,150
"fb-survey","smoothed_wcli","day","hrr",2020-04-06,2022-06-25,306,0,11.368826,1.3430584,1.1431207,1656687604,2022-07-01,4,150
"fb-survey","smoothed_wcli","day","msa",2020-04-06,2022-06-25,382,0,12.315809,1.2456075,1.139489,1656687617,2022-07-01,2,150
"fb-survey","smoothed_wcli","day","nation",2020-04-06,2022-06-25,1,0.4333632,4.9091597,1.3585842,0.8899842,1656687624,2022-07-01,4,253
"fb-survey","smoothed_wcli","day","state",2020-04-06,2022-06-25,52,0,7.8319654,1.3995695,1.0437276,1656687630,2022-07-01,2,150
"fb-survey","smoothed_wcovid_vaccinated","day","county",2021-01-06,2022-06-25,753,0.8910405,99.8049673,69.4271347,24.3495736,1656687590,2022-07-01,1,63
"fb-survey","smoothed_wcovid_vaccinated","day","hrr",2021-01-06,2022-06-25,306,0.4950495,99.6638645,69.9244811,21.2110823,1656687604,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated","day","msa",2021-01-06,2022-06-25,361,1.0367954,98.7773216,68.9043457,22.9999112,1656687617,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated","day","nation",2021-01-06,2022-06-25,1,4.7552563,83.3454456,71.6665101,21.002113,1656687624,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated","day","state",2021-01-06,2022-06-25,51,2.5016936,98.5142761,71.1711302,21.064335,1656687630,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated_appointment_or_accept","day","county",2021-05-20,2022-06-25,656,53.8362965,99.8091504,85.4093833,6.5835375,1656687590,2022-07-01,1,63
"fb-survey","smoothed_wcovid_vaccinated_appointment_or_accept","day","hrr",2021-05-20,2022-06-25,306,49.7729618,99.6676402,82.7177396,6.673588,1656687604,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated_appointment_or_accept","day","msa",2021-05-20,2022-06-25,346,50.9636724,99.1896772,83.910605,6.2157039,1656687617,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated_appointment_or_accept","day","nation",2021-05-20,2022-06-25,1,83.6764198,86.7308785,84.6801581,0.6915938,1656687624,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated_appointment_or_accept","day","state",2021-05-20,2022-06-25,51,62.1740052,99.3581501,83.6169924,5.3342872,1656687630,2022-07-01,4,63
"fb-survey","smoothed_wcovid_vaccinated_friends","day","county",2021-05-20,2022-06-25,370,27.222259,96.0372155,67.4045729,10.7321318,1656687590,2022-07-01,1,110
"fb-survey","smoothed_wcovid_vaccinated_friends","day","hrr",2021-05-20,2022-06-25,291,24.0751348,95.0844154,63.0439644,11.010072,1656687604,2022-07-01,4,110
"fb-survey","smoothed_wcovid_vaccinated_friends","day","msa",2021-05-20,2022-06-25,219,23.5174147,93.2097072,65.4485421,9.8214244,1656687617,2022-07-01,4,110
"fb-survey","smoothed_wcovid_vaccinated_friends","day","nation",2021-05-20,2022-06-25,1,59.230255,67.8662448,64.4610311,1.977963,1656687624,2022-07-01,4,110
"fb-survey","smoothed_wcovid_vaccinated_friends","day","state",2021-05-20,2022-06-25,51,32.7354924,92.76767,62.8851878,9.5371268,1656687630,2022-07-01,4,110
"fb-survey","smoothed_wcovid_vaccinated_or_accept","day","county",2020-12-20,2021-08-08,768,38.4084227,99.7625276,78.1681895,8.8205371,1628859293,2021-08-13,1,44
"fb-survey","smoothed_wcovid_vaccinated_or_accept","day","hrr",2020-12-20,2021-08-08,306,38.7082511,99.5327103,76.9584218,8.373011,1628859357,2021-08-13,2,44
"fb-survey","smoothed_wcovid_vaccinated_or_accept","day","msa",2020-12-20,2021-08-08,364,41.0484104,98.0079644,77.0638478,8.5686241,1628859401,2021-08-13,2,44
"fb-survey","smoothed_wcovid_vaccinated_or_accept","day","nation",2020-12-20,2021-08-08,1,68.0666794,86.368918,80.3508095,4.722187,1628859422,2021-08-13,2,44
"fb-survey","smoothed_wcovid_vaccinated_or_accept","day","state",2020-12-20,2021-08-08,51,48.0429272,97.799033,79.072896,7.0766794,1628859434,2021-08-13,2,44
"fb-survey","smoothed_wdelayed_care_cost","day","county",2021-05-20,2022-06-25,349,7.6360414,61.5990172,32.8357643,6.2015456,1656687590,2022-07-01,1,110
"fb-survey","smoothed_wdelayed_care_cost","day","hrr",2021-05-20,2022-06-25,288,10.7541064,60.8968859,33.1166887,5.8838919,1656687604,2022-07-01,4,110
"fb-survey","smoothed_wdelayed_care_cost","day","msa",2021-05-20,2022-06-25,213,7.6360414,61.5990172,33.1881182,5.9725424,1656687618,2022-07-01,4,110
"fb-survey","smoothed_wdelayed_care_cost","day","nation",2021-05-20,2022-06-25,1,32.397787,34.0779616,33.1560838,0.3549532,1656687624,2022-07-01,4,110
"fb-survey","smoothed_wdelayed_care_cost","day","state",2021-05-20,2022-06-25,51,13.7742926,53.4486536,33.79402,4.5216393,1656687630,2022-07-01,4,110
"fb-survey","smoothed_wdepressed_5d","day","county",2020-09-08,2021-03-15,744,1.9174148,39.8543825,13.7652938,3.6411139,1616241086,2021-03-20,0,92
"fb-survey","smoothed_wdepressed_5d","day","hrr",2020-09-08,2021-03-11,306,2.7541212,36.7797356,13.7435342,2.9571271,1616007480,2021-03-17,1,92
"fb-survey","smoothed_wdepressed_5d","day","msa",2020-09-08,2021-03-14,360,2.4965612,38.8902168,14.1576886,3.5036668,1616154703,2021-03-19,1,92
"fb-survey","smoothed_wdepressed_5d","day","nation",2020-09-08,2021-03-18,1,11.8594341,15.5085087,13.4023874,0.907089,1616500419,2021-03-23,5,98
